scaffold_slug,scaffold_name,scaffold_ref_id,scaffold_smiles_source,hydroxyl_site_id,hydroxyl_oxygen_atom_idx,hydroxyl_neighbor_atom_idx,hydroxyl_neighbor_symbol,representative_mpm_id,representative_name,neutralized_smiles,cooh_group_count,product_smiles,product_canonical_smiles,sanitize_ok,error_message,pMIC_pred(¦Ìmol/ml£©,original_pMIC_pred(¦Ìmol/ml£©
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00552,decanoate,CCCCCCCCCC(=O)O,1,CCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.2176,-1.217573855
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00294,3-Hydroxydodecanoic acid,CCCCCCCCCC(O)CC(=O)O,1,CCCCCCCCCC(O)CC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCC(O)CC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.4686,-1.468641932
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00606,dodecanoate,CCCCCCCCCCCC(=O)O,1,CCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.2958,-1.295842684
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00305,3-Hydroxytetradecanoic acid,CCCCCCCCCCCC(O)CC(=O)O,1,CCCCCCCCCCCC(O)CC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCC(O)CC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.5471,-1.547110185
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00864,Petroselaidic acid,CCCCCCCCCCCC=CCCCCC(=O)O,1,CCCCCCCCCCCC=CCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCC=CCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.5555,-1.555451001
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00967,tetradecanoate,CCCCCCCCCCCCCC(=O)O,1,CCCCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.3743,-1.374318237
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00296,3-Hydroxyhexadecanoic acid,CCCCCCCCCCCCCC(O)CC(=O)O,1,CCCCCCCCCCCCCC(O)CC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCCCC(O)CC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.6258,-1.62578583
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00511,Cetylic acid,CCCCCCCCCCCCCCCC(=O)O,1,CCCCCCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.453,-1.453004637
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00955,Stearic acid,CCCCCCCCCCCCCCCCCC(=O)O,1,CCCCCCCCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,CCCCCCCCCCCCCCCCCC(=O)O[C@]1(C)C[C@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]3C)O[C@@H]2C)O[C@@H](C)[C@@H]1O,TRUE,,-1.5319,-1.531906084
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01526,N-Methylglycine,CNCC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CNC)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CNC)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.5514,-0.551354304
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00346,4-Hydroxy-3-methoxycinnamate,COc1cc(C=CC(=O)O)ccc1O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C=Cc4ccc(O)c(OC)c4)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C=Cc4ccc(O)c(OC)c4)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.2251,-0.225137948
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01482,L-Methionine (R)-S-oxide,CS(=O)CCC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCS(C)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCS(C)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.0147,-1.014685776
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01356,D-2-Amino-4-(methylthio)butyric acid,CSCCC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCSC)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCSC)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.2176,-1.217620646
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00678,Glycylmethionine,CSCCC(NC(=O)CN)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(CCSC)NC(=O)CN)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(CCSC)NC(=O)CN)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.9912,-0.991243946
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01143,2-Aminosuccinamic acid,NC(=O)CC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.5544,-0.554443472
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01464,L-2-Aminoglutaramic acid,NC(=O)CCC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.6263,-0.62626802
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00951,S-Succinyldihydrolipoamide,NC(=O)CCCCC(S)CCSC(=O)CCC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CCC(=O)SCCC(S)CCCCC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CCC(=O)SCCC(S)CCCCC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-3.571,-3.570968832
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00444,Allophanic acid,NC(=O)NC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.3323,-1.332346835
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00442,Allantoic acid,NC(=O)NC(NC(N)=O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(NC(N)=O)NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(NC(N)=O)NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.6205,-1.620512016
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00004,(-)-Ureidoglycolate,NC(=O)NC(O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(O)NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(O)NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.2527,-1.252715714
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00254,2-Oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline,NC(=O)NC1=NC(=O)NC1(O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C4(O)NC(=O)N=C4NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C4(O)NC(=O)N=C4NC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.8492,-1.84916392
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM00815,N-Carbamoyl-beta-alanine,NC(=O)NCCC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CCNC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CCNC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-1.0964,-1.096370785
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01334,Citrulline,NC(=O)NCCCC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCCNC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)CCCNC(N)=O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.9967,-0.996715411
tylosin,Tylosin (Ì©ÀÖ¾úËØ),REF_TYLOSIN,repository_reference,O40_attached_to_C33,40,33,C,MPM01438,Hydroxythreonine,NC(C(=O)O)C(O)CO,1,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)C(O)CO)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)C(N)C(O)CO)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TRUE,,-0.9788,-0.978825114
